GEOID,Tract_Name,LST_C_mean,LST_C_max,LST_C_min,Avg_Air_Temp_C,Max_Air_Temp_C,Min_Air_Temp_C,Avg_Wind_ms,Max_Wind_ms,Min_Wind_ms,Avg_Humidity_percent
11001008200,Census Tract 82,40.75531534108782,41.67168591801814,39.309440814509756,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008302,Census Tract 83.02,41.03741749298243,41.8537114075454,39.76975895664948,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008410,Census Tract 84.10,41.05755555535171,42.570494325048706,37.79737846704198,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008701,Census Tract 87.01,40.64418382544926,43.857586857369704,35.8475172532133,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008002,Census Tract 80.02,41.333390260240925,42.69556653948943,39.74442910211535,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008702,Census Tract 87.02,41.74804995699697,44.83196850712559,36.698088385436236,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007703,Census Tract 77.03,37.76976013279894,39.43224122546138,36.07764348991766,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007707,Census Tract 77.07,39.29795246857071,41.32938953979645,37.84408960863221,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007709,Census Tract 77.09,36.90306233191309,38.42143537713368,35.497142058950374,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007803,Census Tract 78.03,38.366101513356014,40.37794911010292,35.14456559971311,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007804,Census Tract 78.04,38.56161713480251,41.807217384344256,33.56738682266373,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008803,Census Tract 88.03,41.581866150161694,43.635520598353644,38.0855430506652,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008804,Census Tract 88.04,39.99936421669697,42.50261462240811,37.160099067997336,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008903,Census Tract 89.03,40.735712072707805,42.92016690251453,38.541473663927015,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008904,Census Tract 89.04,41.82566784873295,43.66011009627078,39.77371607763352,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008802,Census Tract 88.02,41.342645938107374,43.20298970195136,38.53121406370446,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009810,Census Tract 98.10,39.06589972790846,40.30824105123647,37.64893254960689,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001010800,Census Tract 108,40.36584800879068,41.41007877435284,38.72781941668783,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001011100,Census Tract 111,35.970613905243475,38.56327380361918,32.493561061248805,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009000,Census Tract 90,38.373871396140146,41.0254769592915,35.10980605810944,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009102,Census Tract 91.02,41.48268217338557,43.918816917001266,37.703578111476176,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009811,Census Tract 98.11,41.098366195424006,41.92902964679287,40.14986478429026,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001002,Census Tract 10.02,37.28432851135227,37.96450547469582,36.53551941103046,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007807,Census Tract 78.07,38.89696125560236,42.004929584324785,32.781021702958185,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007806,Census Tract 78.06,40.80514533829286,43.0504664319001,37.749800627669636,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007808,Census Tract 78.08,38.914583993027776,41.483072047871495,35.75001478512936,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009201,Census Tract 92.01,39.465227556604276,40.88337130474207,37.03350317502128,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009203,Census Tract 92.03,38.49231356714378,39.80992437233454,37.35362465931704,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009301,Census Tract 93.01,38.020520582579366,39.8416949067967,34.63950442229411,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009302,Census Tract 93.02,40.048177098098606,42.00732513909631,37.19127406524844,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001100,Census Tract 11,37.2940117546778,38.31970986707493,35.99458106245929,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001200,Census Tract 12,36.301260198036154,37.58635376377674,34.51192471800978,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001401,Census Tract 14.01,36.26907081972644,37.370782131886614,34.72314721815888,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009804,Census Tract 98.04,40.7310513831922,41.50651658208911,40.058428187719976,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001702,Census Tract 17.02,38.78557653902605,40.12315842194907,35.67147052675921,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001010300,Census Tract 103,38.08204417074016,39.49127651873951,35.49087654749745,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001804,Census Tract 18.04,37.58767754887375,39.86832052910826,33.01679871843094,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001901,Census Tract 19.01,38.24700224206309,40.559660541636624,33.89145390706314,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001902,Census Tract 19.02,38.1504675731507,39.43229909763754,36.28889045763532,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001005001,Census Tract 50.01,40.896829176607035,42.39410565510419,38.53102437196622,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009807,Census Tract 98.07,37.10080668793929,38.459240306760904,35.6711277603141,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009802,Census Tract 98.02,40.68326649313403,41.435528136407044,40.060090818563474,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009803,Census Tract 98.03,39.992902394508704,40.95742893818212,39.034939507633695,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002002,Census Tract 20.02,38.096331406029705,40.29539513710418,33.61385825006524,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003500,Census Tract 35,41.18220532944116,43.07807935061131,36.94774175011347,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002900,Census Tract 29,38.51201037812214,41.808069298136495,34.785348736886974,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003100,Census Tract 31,40.1081452489458,41.911822521027126,38.48049911944714,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003200,Census Tract 32,39.865181325055154,41.4391807933007,37.34217885809278,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003400,Census Tract 34,39.70754431844371,41.01111308555324,37.981419547504984,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
